id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3
118,2009,Cape Town,18-04-2009,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,19,0,SR Tendulkar,Newlands,BR Doctrove,K Hariharan,C Shamshuddin
119,2009,Cape Town,18-04-2009,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,normal,0,Royal Challengers Bengaluru,75,0,R Dravid,Newlands,BR Doctrove,RB Tiffin,C Shamshuddin
120,2009,Cape Town,19-04-2009,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,1,Delhi Capitals,0,10,DL Vettori,Newlands,MR Benson,SD Ranade,C Shamshuddin
121,2009,Cape Town,19-04-2009,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Sunrisers Hyderabad,0,8,RP Singh,Newlands,MR Benson,BR Doctrove,C Shamshuddin
122,2009,Port Elizabeth,20-04-2009,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,normal,0,Chennai Super Kings,92,0,M Muralitharan,St George's Park,BG Jerling,SJA Taufel,C Shamshuddin
123,2009,Durban,21-04-2009,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,11,0,CH Gayle,Kingsmead,DJ Harper,SD Ranade,C Shamshuddin
124,2009,Cape Town,22-04-2009,Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,24,0,AC Gilchrist,Newlands,M Erasmus,AM Saheba,C Shamshuddin
125,2009,Durban,23-04-2009,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Delhi Capitals,9,0,AB de Villiers,Kingsmead,BR Doctrove,SJA Taufel,C Shamshuddin
126,2009,Cape Town,23-04-2009,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,tie,0,Rajasthan Royals,0,0,YK Pathan,Newlands,MR Benson,M Erasmus,C Shamshuddin
127,2009,Durban,24-04-2009,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,normal,0,Punjab Kings,0,7,RS Bopara,Kingsmead,BR Doctrove,TH Wijewardene,C Shamshuddin
128,2009,Durban,25-04-2009,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,12,0,PP Ojha,Kingsmead,HDPK Dharmasena,SJA Taufel,C Shamshuddin
129,2009,Port Elizabeth,26-04-2009,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,normal,0,Delhi Capitals,0,6,TM Dilshan,St George's Park,S Asnani,BG Jerling,C Shamshuddin
130,2009,Cape Town,26-04-2009,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,normal,0,Punjab Kings,27,0,KC Sangakkara,Newlands,M Erasmus,K Hariharan,C Shamshuddin
131,2009,Durban,27-04-2009,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,HH Gibbs,Kingsmead,IL Howell,TH Wijewardene,C Shamshuddin
132,2009,Port Elizabeth,27-04-2009,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,92,0,SR Tendulkar,St George's Park,BG Jerling,RB Tiffin,C Shamshuddin
133,2009,Centurion,28-04-2009,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,0,Rajasthan Royals,0,5,YK Pathan,SuperSport Park,GAV Baxter,RE Koertzen,C Shamshuddin
134,2009,Durban,29-04-2009,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,bat,normal,0,Royal Challengers Bengaluru,0,5,MV Boucher,Kingsmead,MR Benson,TH Wijewardene,C Shamshuddin
135,2009,Durban,29-04-2009,Punjab Kings,Mumbai Indians,Punjab Kings,bat,normal,0,Punjab Kings,3,0,KC Sangakkara,Kingsmead,MR Benson,SL Shastri,C Shamshuddin
136,2009,Centurion,30-04-2009,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,DP Nannes,SuperSport Park,GAV Baxter,AM Saheba,C Shamshuddin
137,2009,Centurion,30-04-2009,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,38,0,SK Raina,SuperSport Park,GAV Baxter,RE Koertzen,C Shamshuddin
138,2009,East London,01-05-2009,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,JP Duminy,Buffalo Park,M Erasmus,SK Tarapore,C Shamshuddin
139,2009,Durban,01-05-2009,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,normal,0,Royal Challengers Bengaluru,8,0,Yuvraj Singh,Kingsmead,HDPK Dharmasena,S Ravi,C Shamshuddin
140,2009,Port Elizabeth,02-05-2009,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,3,YK Pathan,St George's Park,S Asnani,BG Jerling,C Shamshuddin
141,2009,Johannesburg,02-05-2009,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,18,0,SB Jakati,New Wanderers Stadium,DJ Harper,RE Koertzen,C Shamshuddin
142,2009,Port Elizabeth,03-05-2009,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,normal,0,Punjab Kings,0,6,DPMD Jayawardene,St George's Park,S Asnani,MR Benson,C Shamshuddin
143,2009,Johannesburg,03-05-2009,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,bat,normal,0,Royal Challengers Bengaluru,0,9,JH Kallis,New Wanderers Stadium,RE Koertzen,TH Wijewardene,C Shamshuddin
144,2009,East London,04-05-2009,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,78,0,MS Dhoni,Buffalo Park,BR Doctrove,M Erasmus,C Shamshuddin
145,2009,Durban,05-05-2009,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Rajasthan Royals,78,0,GC Smith,Kingsmead,SS Hazare,IL Howell,C Shamshuddin
146,2009,Durban,05-05-2009,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,normal,0,Delhi Capitals,0,9,G Gambhir,Kingsmead,GAV Baxter,IL Howell,C Shamshuddin
147,2009,Centurion,06-05-2009,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,19,0,RG Sharma,SuperSport Park,MR Benson,HDPK Dharmasena,C Shamshuddin
148,2009,Centurion,07-05-2009,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,A Singh,SuperSport Park,K Hariharan,DJ Harper,C Shamshuddin
149,2009,Centurion,07-05-2009,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,normal,1,Chennai Super Kings,12,0,ML Hayden,SuperSport Park,DJ Harper,TH Wijewardene,C Shamshuddin
150,2009,East London,08-05-2009,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Delhi Capitals,0,7,A Nehra,Buffalo Park,M Erasmus,SK Tarapore,C Shamshuddin
151,2009,Kimberley,09-05-2009,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,3,DPMD Jayawardene,De Beers Diamond Oval,GAV Baxter,AM Saheba,C Shamshuddin
152,2009,Kimberley,09-05-2009,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,7,S Badrinath,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,C Shamshuddin
153,2009,Port Elizabeth,10-05-2009,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,bat,normal,0,Mumbai Indians,16,0,JP Duminy,St George's Park,BR Doctrove,BG Jerling,C Shamshuddin
154,2009,Johannesburg,10-05-2009,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,A Mishra,New Wanderers Stadium,SL Shastri,RB Tiffin,C Shamshuddin
155,2009,Kimberley,11-05-2009,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,53,0,DR Smith,De Beers Diamond Oval,GAV Baxter,HDPK Dharmasena,C Shamshuddin
156,2009,Centurion,12-05-2009,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,6,LRPL Taylor,SuperSport Park,M Erasmus,SS Hazare,C Shamshuddin
157,2009,Centurion,12-05-2009,Punjab Kings,Mumbai Indians,Punjab Kings,bat,normal,0,Mumbai Indians,0,8,Harbhajan Singh,SuperSport Park,SS Hazare,RE Koertzen,C Shamshuddin
158,2009,Durban,13-05-2009,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,12,0,R Bhatia,Kingsmead,DJ Harper,SL Shastri,C Shamshuddin
159,2009,Durban,14-05-2009,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,normal,0,Royal Challengers Bengaluru,0,2,LRPL Taylor,Kingsmead,BR Doctrove,DJ Harper,C Shamshuddin
160,2009,Durban,14-05-2009,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,Kingsmead,BR Doctrove,DJ Harper,C Shamshuddin
161,2009,Bloemfontein,15-05-2009,Delhi Capitals,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,6,B Lee,OUTsurance Oval,HDPK Dharmasena,IL Howell,C Shamshuddin
162,2009,Port Elizabeth,16-05-2009,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Chennai Super Kings,0,7,ML Hayden,St George's Park,SK Tarapore,SJA Taufel,C Shamshuddin
163,2009,Johannesburg,16-05-2009,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,RG Sharma,New Wanderers Stadium,RE Koertzen,S Ravi,C Shamshuddin
164,2009,Johannesburg,17-05-2009,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Punjab Kings,1,0,Yuvraj Singh,New Wanderers Stadium,S Ravi,RB Tiffin,C Shamshuddin
165,2009,Bloemfontein,17-05-2009,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,0,Delhi Capitals,14,0,AB de Villiers,OUTsurance Oval,SS Hazare,IL Howell,C Shamshuddin
166,2009,Centurion,18-05-2009,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,7,BJ Hodge,SuperSport Park,SJA Taufel,RB Tiffin,C Shamshuddin
167,2009,Johannesburg,19-05-2009,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,bat,normal,0,Royal Challengers Bengaluru,0,7,JH Kallis,New Wanderers Stadium,IL Howell,RB Tiffin,C Shamshuddin
168,2009,Durban,20-05-2009,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,LR Shukla,Kingsmead,BG Jerling,SJA Taufel,C Shamshuddin
169,2009,Durban,20-05-2009,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,M Muralitharan,Kingsmead,BG Jerling,SJA Taufel,C Shamshuddin
170,2009,Centurion,21-05-2009,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,V Sehwag,SuperSport Park,IL Howell,S Ravi,C Shamshuddin
171,2009,Centurion,21-05-2009,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,normal,0,Royal Challengers Bengaluru,12,0,MK Pandey,SuperSport Park,IL Howell,S Ravi,C Shamshuddin
172,2009,Centurion,22-05-2009,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,AC Gilchrist,SuperSport Park,BR Doctrove,DJ Harper,C Shamshuddin
173,2009,Johannesburg,23-05-2009,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,6,MK Pandey,New Wanderers Stadium,RE Koertzen,SJA Taufel,C Shamshuddin
174,2009,Johannesburg,24-05-2009,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Sunrisers Hyderabad,6,0,A Kumble,New Wanderers Stadium,RE Koertzen,SJA Taufel,C Shamshuddin
175,2010,Mumbai,12-03-2010,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,11,0,AD Mathews,Dr DY Patil Sports Academy,RE Koertzen,RB Tiffin,C Shamshuddin
176,2010,Mumbai,13-03-2010,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Mumbai Indians,4,0,YK Pathan,Brabourne Stadium,RE Koertzen,RB Tiffin,C Shamshuddin
177,2010,Chandigarh,13-03-2010,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,5,G Gambhir,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,C Shamshuddin
178,2010,Kolkata,14-03-2010,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,MK Tiwary,Eden Gardens,HDPK Dharmasena,AM Saheba,C Shamshuddin
179,2010,Chennai,14-03-2010,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,31,0,WPUJC Vaas,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,C Shamshuddin
180,2010,Ahmedabad,15-03-2010,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,V Sehwag,"Sardar Patel Stadium, Motera",BG Jerling,RE Koertzen,C Shamshuddin
181,2010,Bangalore,16-03-2010,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,bat,normal,0,Royal Challengers Bengaluru,0,8,JH Kallis,M Chinnaswamy Stadium,S Das,DJ Harper,C Shamshuddin
182,2010,Kolkata,16-03-2010,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Chennai Super Kings,55,0,MS Dhoni,Eden Gardens,HDPK Dharmasena,AM Saheba,C Shamshuddin
183,2010,Delhi,17-03-2010,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,98,0,SR Tendulkar,Feroz Shah Kotla,BR Doctrove,SK Tarapore,C Shamshuddin
184,2010,Bangalore,18-03-2010,Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,10,JH Kallis,M Chinnaswamy Stadium,K Hariharan,DJ Harper,C Shamshuddin
185,2010,Delhi,19-03-2010,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Chennai Super Kings,0,5,ML Hayden,Feroz Shah Kotla,BR Doctrove,SK Tarapore,C Shamshuddin
186,2010,Cuttack,19-03-2010,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,0,Sunrisers Hyderabad,6,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,C Shamshuddin
187,2010,Ahmedabad,20-03-2010,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Rajasthan Royals,34,0,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",RE Koertzen,RB Tiffin,C Shamshuddin
188,2010,Mumbai,20-03-2010,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,bat,normal,0,Royal Challengers Bengaluru,0,7,JH Kallis,Brabourne Stadium,HDPK Dharmasena,SS Hazare,C Shamshuddin
189,2010,Cuttack,21-03-2010,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,10,0,A Symonds,Barabati Stadium,BF Bowden,M Erasmus,C Shamshuddin
190,2010,Chennai,21-03-2010,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,tie,0,Punjab Kings,0,0,J Theron,"MA Chidambaram Stadium, Chepauk",K Hariharan,DJ Harper,C Shamshuddin
191,2010,Mumbai,22-03-2010,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,7,SR Tendulkar,Brabourne Stadium,SS Hazare,SJA Taufel,C Shamshuddin
192,2010,Bangalore,23-03-2010,Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bengaluru,36,0,RV Uthappa,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,C Shamshuddin
193,2010,Chandigarh,24-03-2010,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Rajasthan Royals,31,0,AC Voges,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,SK Tarapore,C Shamshuddin
194,2010,Mumbai,25-03-2010,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SR Tendulkar,Brabourne Stadium,BF Bowden,AM Saheba,C Shamshuddin
195,2010,Ahmedabad,26-03-2010,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,8,YK Pathan,"Sardar Patel Stadium, Motera",HDPK Dharmasena,SJA Taufel,C Shamshuddin
196,2010,Chandigarh,27-03-2010,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,39,0,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,C Shamshuddin
197,2010,Bangalore,25-03-2010,Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Delhi Capitals,17,0,KM Jadhav,M Chinnaswamy Stadium,BG Jerling,RE Koertzen,C Shamshuddin
198,2010,Ahmedabad,28-03-2010,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,17,0,NV Ojha,"Sardar Patel Stadium, Motera",SS Hazare,SJA Taufel,C Shamshuddin
199,2010,Mumbai,28-03-2010,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,41,0,Harbhajan Singh,Dr DY Patil Sports Academy,S Das,K Hariharan,C Shamshuddin
200,2010,Delhi,29-03-2010,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,normal,0,Delhi Capitals,40,0,DA Warner,Feroz Shah Kotla,SS Hazare,SJA Taufel,C Shamshuddin
201,2010,Mumbai,30-03-2010,Punjab Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,SL Malinga,Brabourne Stadium,BR Doctrove,SK Tarapore,C Shamshuddin
202,2010,Chennai,31-03-2010,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,normal,0,Chennai Super Kings,0,5,M Vijay,"MA Chidambaram Stadium, Chepauk",BG Jerling,RE Koertzen,C Shamshuddin
203,2010,Delhi,31-03-2010,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,0,Delhi Capitals,67,0,KD Karthik,Feroz Shah Kotla,HDPK Dharmasena,SJA Taufel,C Shamshuddin
204,2010,Kolkata,01-04-2010,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,24,0,SC Ganguly,Eden Gardens,K Hariharan,DJ Harper,C Shamshuddin
205,2010,Chandigarh,02-04-2010,Punjab Kings,Royal Challengers Bengaluru,Punjab Kings,bat,normal,0,Royal Challengers Bengaluru,0,6,KP Pietersen,"Punjab Cricket Association Stadium, Mohali",BF Bowden,M Erasmus,C Shamshuddin
206,2010,Chennai,03-04-2010,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,23,0,M Vijay,"MA Chidambaram Stadium, Chepauk",RE Koertzen,RB Tiffin,C Shamshuddin
207,2010,Mumbai,03-04-2010,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,63,0,AT Rayudu,Brabourne Stadium,BR Doctrove,S Ravi,C Shamshuddin
208,2010,Kolkata,04-04-2010,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,normal,0,Punjab Kings,0,8,DPMD Jayawardene,Eden Gardens,S Asnani,DJ Harper,C Shamshuddin
209,2010,Delhi,04-04-2010,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,bat,normal,0,Delhi Capitals,37,0,PD Collingwood,Feroz Shah Kotla,BF Bowden,M Erasmus,C Shamshuddin
210,2010,Nagpur,05-04-2010,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Rajasthan Royals,2,0,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,C Shamshuddin
211,2010,Chennai,06-04-2010,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",S Asnani,DJ Harper,C Shamshuddin
212,2010,Jaipur,07-04-2010,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,normal,0,Rajasthan Royals,0,9,MJ Lumb,Sawai Mansingh Stadium,S Ravi,SK Tarapore,C Shamshuddin
213,2010,Kolkata,07-04-2010,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,14,0,SC Ganguly,Eden Gardens,BG Jerling,RE Koertzen,C Shamshuddin
214,2010,Bangalore,08-04-2010,Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,TL Suman,M Chinnaswamy Stadium,S Asnani,DJ Harper,C Shamshuddin
215,2010,Chandigarh,09-04-2010,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,normal,0,Punjab Kings,0,6,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",M Erasmus,AM Saheba,C Shamshuddin
216,2010,Nagpur,10-04-2010,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Sunrisers Hyderabad,0,6,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,C Shamshuddin
217,2010,Bangalore,10-04-2010,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Royal Challengers Bengaluru,0,7,R Vinay Kumar,M Chinnaswamy Stadium,K Hariharan,DJ Harper,C Shamshuddin
218,2010,Delhi,11-04-2010,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,normal,0,Punjab Kings,0,7,PP Chawla,Feroz Shah Kotla,BF Bowden,AM Saheba,C Shamshuddin
219,2010,Jaipur,11-04-2010,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,37,0,SR Tendulkar,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,C Shamshuddin
220,2010,Nagpur,12-04-2010,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Sunrisers Hyderabad,13,0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",RE Koertzen,RB Tiffin,C Shamshuddin
221,2010,Mumbai,13-04-2010,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,39,0,KA Pollard,Brabourne Stadium,S Asnani,DJ Harper,C Shamshuddin
222,2010,Chennai,13-04-2010,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,9,R Ashwin,"MA Chidambaram Stadium, Chepauk",SS Hazare,SJA Taufel,C Shamshuddin
223,2010,Jaipur,14-04-2010,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,bat,normal,0,Royal Challengers Bengaluru,0,5,KP Pietersen,Sawai Mansingh Stadium,BR Doctrove,S Ravi,C Shamshuddin
224,2010,Chennai,15-04-2010,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Delhi Capitals,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,C Shamshuddin
225,2010,Dharamsala,16-04-2010,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium,M Erasmus,AM Saheba,C Shamshuddin
226,2010,Bangalore,17-04-2010,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,normal,0,Mumbai Indians,57,0,R McLaren,M Chinnaswamy Stadium,HDPK Dharmasena,SJA Taufel,C Shamshuddin
227,2010,Kolkata,17-04-2010,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,8,JD Unadkat,Eden Gardens,BG Jerling,RB Tiffin,C Shamshuddin
228,2010,Dharamsala,18-04-2010,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium,BF Bowden,AM Saheba,C Shamshuddin
229,2010,Delhi,18-04-2010,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,A Symonds,Feroz Shah Kotla,BR Doctrove,SK Tarapore,C Shamshuddin
230,2010,Kolkata,19-04-2010,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Kolkata Knight Riders,0,9,M Kartik,Eden Gardens,BG Jerling,RE Koertzen,C Shamshuddin
231,2010,Mumbai,21-04-2010,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,bat,normal,0,Mumbai Indians,35,0,KA Pollard,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,C Shamshuddin
232,2010,Mumbai,22-04-2010,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,38,0,DE Bollinger,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,C Shamshuddin
233,2010,Mumbai,24-04-2010,Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,bat,normal,0,Royal Challengers Bengaluru,0,9,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,C Shamshuddin
234,2010,Mumbai,25-04-2010,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,SK Raina,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,C Shamshuddin
235,2011,Chennai,08-04-2011,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Chennai Super Kings,2,0,S Anirudha,"MA Chidambaram Stadium, Chepauk",BR Doctrove,PR Reiffel,C Shamshuddin
236,2011,Hyderabad,09-04-2011,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,SK Tarapore,C Shamshuddin
237,2011,Kochi,09-04-2011,Kochi Tuskers Kerala,Royal Challengers Bengaluru,Kochi Tuskers Kerala,bat,normal,0,Royal Challengers Bengaluru,0,6,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,C Shamshuddin
